#OTU_num	Y.A.0H	Y.B.0H	Y.C.0H	Y.D.0H	Y.E.0H	Y.CN.A.24H	Y.CN.B.24H	Y.CN.C.24H	Y.CN.D.24H	Y.CN.E.24H	OFP.A.24H	OFP.B.24H	OFP.C.24H	OFP.D.24H	OFP.E.24H	IQ.A.24H	IQ.B.24H	IQ.C.24H	IQ.D.24H	IQ.E.24H	PM.A.24H	PM.B.24H	PM.C.24H	PM.D.24H	PM.E.24H	EM.A.24H	EM.B.24H	EM.C.24H	EM.D.24H	EM.E.24H	Taxonomy
ASV67	83.0	0.0	0.0	0.0	79.0	19.0	0.0	0.0	0.0	555.0	23.0	0.0	0.0	0.0	377.0	28.0	0.0	0.0	0.0	372.0	321.0	0.0	0.0	0.0	738.0	67.0	0.0	0.0	0.0	260.0	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Mitsuokella;s__
ASV68	25.0	177.0	539.0	39.0	233.0	0.0	169.0	137.0	25.0	54.0	9.0	235.0	305.0	40.0	85.0	6.0	91.0	329.0	34.0	106.0	0.0	9.0	56.0	31.0	15.0	8.0	13.0	46.0	21.0	12.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Ruminococcus]_gauvreauii_group;s__
ASV69	0.0	69.0	0.0	0.0	126.0	0.0	1333.0	0.0	0.0	1087.0	0.0	4.0	0.0	0.0	16.0	0.0	25.0	0.0	0.0	78.0	0.0	5.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	7.0	k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__;s__
ASV70	72.0	493.0	1372.0	5.0	111.0	18.0	57.0	98.0	0.0	12.0	0.0	9.0	32.0	0.0	10.0	2.0	14.0	57.0	0.0	4.0	0.0	8.0	39.0	0.0	0.0	4.0	21.0	66.0	0.0	3.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__
ASV71	15.0	0.0	248.0	102.0	0.0	12.0	0.0	19.0	46.0	0.0	6.0	0.0	100.0	868.0	0.0	0.0	0.0	114.0	752.0	0.0	0.0	0.0	20.0	40.0	0.0	5.0	0.0	15.0	83.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Ruminococcus]_torques_group
ASV72	0.0	0.0	0.0	0.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1068.0	0.0	0.0	0.0	0.0	865.0	9.0	0.0	0.0	0.0	229.0	0.0	0.0	0.0	0.0	149.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_9;s__
ASV73	33.0	0.0	0.0	0.0	0.0	1329.0	0.0	0.0	0.0	30.0	446.0	0.0	0.0	0.0	0.0	463.0	0.0	0.0	0.0	0.0	79.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides
ASV74	156.0	65.0	0.0	140.0	67.0	20.0	238.0	0.0	305.0	241.0	234.0	63.0	0.0	118.0	56.0	119.0	104.0	0.0	188.0	173.0	27.0	6.0	0.0	21.0	5.0	16.0	9.0	0.0	20.0	9.0	k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enterorhabdus;s__
ASV75	0.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	967.0	0.0	0.0	0.0	0.0	807.0	0.0	0.0	0.0	0.0	369.0	0.0	0.0	0.0	0.0	133.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_9
ASV76	18.0	0.0	0.0	0.0	217.0	704.0	153.0	0.0	0.0	1033.0	9.0	0.0	0.0	0.0	105.0	12.0	0.0	0.0	0.0	25.0	5.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	12.0	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__
ASV77	10.0	0.0	0.0	545.0	0.0	50.0	0.0	0.0	75.0	0.0	14.0	0.0	0.0	388.0	0.0	11.0	0.0	0.0	466.0	0.0	0.0	0.0	0.0	242.0	0.0	35.0	0.0	0.0	421.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus
ASV78	0.0	0.0	470.0	14.0	0.0	21.0	52.0	387.0	72.0	0.0	11.0	15.0	422.0	122.0	0.0	19.0	0.0	383.0	100.0	0.0	5.0	0.0	79.0	12.0	0.0	0.0	0.0	44.0	5.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides
ASV79	0.0	4.0	5.0	0.0	0.0	0.0	661.0	169.0	31.0	219.0	0.0	122.0	19.0	4.0	0.0	0.0	89.0	11.0	5.0	0.0	9.0	169.0	51.0	17.0	0.0	0.0	588.0	7.0	10.0	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
ASV80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	628.0	0.0	0.0	0.0	0.0	1335.0	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus
ASV81	19.0	0.0	0.0	160.0	0.0	85.0	119.0	0.0	177.0	0.0	128.0	50.0	0.0	608.0	0.0	109.0	27.0	0.0	450.0	0.0	13.0	0.0	0.0	63.0	0.0	8.0	0.0	0.0	73.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_caccae
ASV82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.0	0.0	0.0	0.0	0.0	1984.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Bacilli
ASV83	122.0	323.0	203.0	439.0	462.0	0.0	22.0	9.0	34.0	14.0	2.0	49.0	35.0	62.0	9.0	3.0	14.0	20.0	53.0	10.0	5.0	0.0	0.0	15.0	0.0	27.0	0.0	12.0	44.0	5.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_ND3007_group;s__
ASV84	324.0	389.0	186.0	186.0	134.0	46.0	78.0	26.0	15.0	21.0	25.0	77.0	21.0	36.0	0.0	19.0	57.0	15.0	29.0	10.0	13.0	34.0	8.0	11.0	19.0	78.0	42.0	7.0	26.0	13.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-005;s__
ASV85	71.0	0.0	36.0	25.0	98.0	0.0	34.0	409.0	398.0	831.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-002;s__
ASV86	0.0	24.0	0.0	0.0	0.0	35.0	1555.0	0.0	0.0	0.0	0.0	115.0	0.0	0.0	0.0	9.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides
ASV87	0.0	344.0	155.0	150.0	631.0	0.0	88.0	20.0	0.0	58.0	0.0	45.0	8.0	27.0	21.0	0.0	21.0	15.0	19.0	27.0	0.0	0.0	8.0	0.0	11.0	0.0	0.0	12.0	50.0	33.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__[Eubacterium]_coprostanoligenes_group;g__;s__
ASV88	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	727.0	0.0	0.0	0.0	0.0	634.0	0.0	0.0	0.0	0.0	242.0	0.0	0.0	0.0	0.0	93.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_9
ASV89	0.0	0.0	0.0	1103.0	0.0	0.0	0.0	0.0	116.0	0.0	0.0	0.0	0.0	99.0	0.0	0.0	0.0	0.0	86.0	0.0	0.0	0.0	0.0	137.0	0.0	0.0	0.0	0.0	178.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__
ASV90	0.0	0.0	3.0	0.0	5.0	0.0	58.0	702.0	255.0	53.0	11.0	0.0	189.0	52.0	47.0	8.0	0.0	170.0	13.0	28.0	0.0	0.0	43.0	0.0	5.0	6.0	0.0	55.0	0.0	14.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
ASV91	242.0	418.0	0.0	0.0	188.0	32.0	150.0	0.0	0.0	188.0	22.0	28.0	0.0	0.0	36.0	14.0	119.0	0.0	0.0	47.0	26.0	92.0	0.0	0.0	3.0	20.0	44.0	0.0	0.0	3.0	k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella;s__Olsenella_sp_GAM18
ASV92	1042.0	0.0	0.0	0.0	0.0	122.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	266.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__[Eubacterium]_coprostanoligenes_group;g__;s__
ASV93	0.0	0.0	0.0	44.0	0.0	469.0	341.0	129.0	97.0	30.0	39.0	0.0	117.0	48.0	0.0	32.0	0.0	118.0	54.0	0.0	0.0	0.0	23.0	0.0	0.0	7.0	0.0	26.0	0.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides
ASV94	74.0	59.0	406.0	111.0	305.0	0.0	0.0	64.0	15.0	15.0	0.0	0.0	32.0	41.0	18.0	0.0	8.0	66.0	43.0	27.0	0.0	0.0	50.0	26.0	19.0	22.0	0.0	67.0	60.0	40.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_inulinivorans
ASV95	43.0	12.0	168.0	140.0	62.0	48.0	54.0	121.0	168.0	67.0	54.0	94.0	36.0	76.0	8.0	37.0	23.0	22.0	53.0	9.0	12.0	6.0	23.0	29.0	0.0	34.0	0.0	40.0	68.0	9.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus_catus
ASV96	376.0	24.0	131.0	41.0	147.0	51.0	4.0	38.0	39.0	2.0	19.0	15.0	30.0	48.0	17.0	42.0	6.0	27.0	44.0	7.0	38.0	0.0	25.0	45.0	15.0	79.0	0.0	22.0	56.0	16.0	k__Bacteria;p__Firmicutes;c__Clostridia
ASV97	0.0	0.0	0.0	0.0	64.0	3.0	0.0	0.0	0.0	2.0	39.0	0.0	276.0	151.0	29.0	16.0	0.0	290.0	148.0	30.0	7.0	0.0	41.0	40.0	9.0	82.0	0.0	63.0	72.0	10.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_hallii_group;s__
ASV98	0.0	0.0	3.0	4.0	0.0	8.0	4.0	1034.0	220.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	7.0	14.0	0.0	0.0	0.0	8.0	8.0	0.0	0.0	0.0	12.0	11.0	0.0	k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae
ASV99	0.0	0.0	0.0	0.0	1139.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	43.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__[Eubacterium]_coprostanoligenes_group;g__;s__
ASV100	8.0	0.0	438.0	10.0	0.0	2.0	0.0	45.0	4.0	0.0	0.0	0.0	197.0	7.0	0.0	0.0	0.0	504.0	13.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelotrichaceae_UCG-003
ASV101	0.0	67.0	518.0	87.0	55.0	0.0	0.0	59.0	3.0	0.0	0.0	29.0	89.0	26.0	0.0	0.0	6.0	121.0	30.0	0.0	0.0	0.0	45.0	14.0	0.0	0.0	0.0	88.0	49.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__[Eubacterium]_coprostanoligenes_group;g__;s__
ASV102	50.0	20.0	217.0	16.0	47.0	9.0	59.0	435.0	0.0	148.0	0.0	17.0	95.0	8.0	6.0	0.0	0.0	95.0	0.0	0.0	7.0	0.0	20.0	0.0	0.0	5.0	0.0	17.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Eubacterium_ramulus
ASV103	121.0	93.0	0.0	0.0	481.0	8.0	93.0	0.0	0.0	209.0	0.0	17.0	0.0	0.0	96.0	9.0	7.0	0.0	0.0	60.0	6.0	0.0	0.0	0.0	19.0	21.0	4.0	0.0	0.0	25.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__
ASV104	702.0	185.0	0.0	0.0	0.0	69.0	7.0	0.0	0.0	0.0	32.0	42.0	0.0	0.0	0.0	28.0	15.0	0.0	0.0	0.0	36.0	5.0	0.0	0.0	0.0	136.0	9.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__[Eubacterium]_coprostanoligenes_group;g__;s__
ASV105	0.0	0.0	0.0	17.0	0.0	0.0	0.0	5.0	960.0	0.0	0.0	0.0	0.0	137.0	0.0	0.0	0.0	0.0	91.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	15.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Sellimonas
ASV106	0.0	0.0	0.0	352.0	0.0	0.0	0.0	0.0	226.0	0.0	0.0	0.0	0.0	294.0	0.0	0.0	0.0	0.0	238.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	74.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_eggerthii
ASV107	363.0	24.0	16.0	138.0	148.0	14.0	0.0	47.0	42.0	21.0	0.0	0.0	19.0	76.0	0.0	0.0	0.0	18.0	47.0	18.0	0.0	0.0	0.0	25.0	0.0	107.0	0.0	0.0	66.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium
ASV108	0.0	59.0	0.0	0.0	0.0	0.0	141.0	0.0	0.0	0.0	0.0	206.0	0.0	0.0	0.0	0.0	648.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae
ASV109	265.0	0.0	51.0	0.0	430.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	53.0	0.0	99.0	0.0	0.0	43.0	0.0	106.0	0.0	0.0	0.0	0.0	21.0	30.0	0.0	0.0	0.0	23.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Ruminococcus]_torques_group;s__
ASV110	334.0	435.0	0.0	0.0	0.0	62.0	52.0	0.0	0.0	0.0	31.0	50.0	0.0	0.0	5.0	29.0	12.0	0.0	0.0	0.0	21.0	15.0	0.0	0.0	0.0	96.0	15.0	0.0	0.0	5.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio_crossotus
ASV111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	169.0	253.0	0.0	0.0	0.0	221.0	250.0	0.0	0.0	0.0	31.0	79.0	0.0	0.0	0.0	35.0	111.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_hallii_group;s__
ASV112	234.0	117.0	239.0	45.0	35.0	12.0	15.0	0.0	14.0	0.0	20.0	38.0	4.0	63.0	3.0	3.0	13.0	0.0	69.0	0.0	4.0	4.0	2.0	87.0	3.0	81.0	3.0	0.0	40.0	2.0	k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter_smithii
ASV113	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	616.0	0.0	0.0	0.0	0.0	409.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	21.0	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Coprobacillus
ASV114	120.0	67.0	0.0	328.0	119.0	0.0	5.0	0.0	52.0	14.0	0.0	20.0	0.0	92.0	17.0	0.0	6.0	0.0	73.0	24.0	0.0	2.0	0.0	55.0	14.0	0.0	9.0	0.0	88.0	12.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_eligens_group;s__
ASV115	0.0	0.0	0.0	0.0	221.0	0.0	0.0	0.0	0.0	102.0	0.0	0.0	0.0	0.0	169.0	0.0	0.0	0.0	0.0	378.0	0.0	0.0	0.0	0.0	152.0	0.0	0.0	0.0	0.0	66.0	k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Coriobacteriaceae_UCG-003;s__
ASV116	0.0	0.0	0.0	128.0	0.0	17.0	0.0	0.0	140.0	0.0	0.0	0.0	0.0	386.0	0.0	0.0	0.0	0.0	311.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	48.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides
ASV117	248.0	0.0	0.0	370.0	0.0	23.0	0.0	0.0	33.0	0.0	13.0	0.0	0.0	74.0	0.0	13.0	0.0	0.0	78.0	0.0	11.0	0.0	0.0	88.0	0.0	36.0	0.0	0.0	88.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__;g__;s__
ASV118	12.0	114.0	0.0	0.0	144.0	0.0	360.0	0.0	0.0	363.0	0.0	14.0	0.0	0.0	9.0	0.0	24.0	0.0	0.0	15.0	0.0	15.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella
ASV119	111.0	53.0	49.0	7.0	192.0	16.0	0.0	0.0	25.0	36.0	5.0	9.0	43.0	76.0	88.0	8.0	0.0	55.0	66.0	69.0	11.0	0.0	13.0	40.0	11.0	52.0	4.0	0.0	12.0	18.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia_sp_Marseille-P3087
ASV120	86.0	302.0	0.0	113.0	202.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	75.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0	55.0	52.0	21.0	0.0	0.0	63.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
ASV121	113.0	274.0	0.0	0.0	143.0	13.0	270.0	0.0	0.0	30.0	0.0	101.0	0.0	0.0	7.0	0.0	63.0	0.0	0.0	27.0	4.0	8.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__
ASV122	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	402.0	0.0	0.0	0.0	0.0	607.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella
ASV123	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	124.0	0.0	0.0	0.0	0.0	120.0	0.0	0.0	0.0	0.0	571.0	0.0	0.0	0.0	0.0	199.0	0.0	0.0	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium
ASV124	5.0	0.0	0.0	18.0	0.0	0.0	218.0	0.0	70.0	41.0	0.0	31.0	0.0	13.0	18.0	0.0	4.0	0.0	3.0	41.0	29.0	267.0	0.0	21.0	120.0	0.0	127.0	0.0	22.0	0.0	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Allisonella;s__
ASV125	18.0	0.0	0.0	144.0	0.0	285.0	39.0	0.0	83.0	5.0	35.0	0.0	0.0	193.0	0.0	50.0	0.0	0.0	112.0	0.0	0.0	0.0	0.0	10.0	0.0	9.0	0.0	0.0	23.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides_goldsteinii
ASV126	250.0	0.0	31.0	49.0	443.0	25.0	0.0	13.0	5.0	17.0	10.0	0.0	0.0	0.0	14.0	0.0	0.0	11.0	0.0	12.0	0.0	0.0	0.0	5.0	3.0	29.0	0.0	10.0	13.0	23.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group;s__Lachnospiraceae_bacterium_GAM79
ASV127	32.0	0.0	55.0	0.0	0.0	514.0	0.0	0.0	0.0	54.0	139.0	0.0	0.0	0.0	0.0	134.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides
ASV128	0.0	0.0	0.0	84.0	0.0	0.0	0.0	0.0	322.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	267.0	0.0	0.0	0.0	0.0	118.0	0.0	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus
ASV129	6.0	4.0	0.0	70.0	0.0	187.0	49.0	0.0	172.0	221.0	15.0	21.0	0.0	66.0	2.0	16.0	6.0	0.0	48.0	0.0	5.0	0.0	0.0	12.0	0.0	5.0	0.0	0.0	19.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides_merdae
ASV130	159.0	263.0	140.0	0.0	0.0	19.0	83.0	43.0	0.0	0.0	11.0	55.0	4.0	0.0	0.0	8.0	14.0	7.0	0.0	0.0	11.0	15.0	2.0	0.0	0.0	33.0	36.0	8.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia
ASV131	350.0	0.0	90.0	95.0	0.0	37.0	0.0	7.0	0.0	0.0	16.0	0.0	70.0	0.0	0.0	32.0	0.0	67.0	0.0	0.0	35.0	0.0	9.0	21.0	0.0	53.0	0.0	27.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_eligens_group;s__
ASV132	0.0	0.0	19.0	0.0	0.0	0.0	0.0	174.0	0.0	0.0	0.0	0.0	115.0	2.0	0.0	0.0	0.0	244.0	0.0	0.0	0.0	0.0	211.0	0.0	0.0	0.0	0.0	104.0	4.0	0.0	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Dialister;s__
ASV133	3.0	0.0	667.0	0.0	0.0	0.0	0.0	75.0	5.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_putredinis
ASV134	90.0	61.0	271.0	0.0	89.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	127.0	0.0	0.0	27.0	0.0	146.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia
ASV135	60.0	33.0	166.0	138.0	35.0	0.0	5.0	9.0	14.0	0.0	0.0	20.0	34.0	58.0	0.0	0.0	0.0	43.0	98.0	0.0	0.0	3.0	17.0	29.0	6.0	0.0	3.0	11.0	51.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-56;s__
ASV136	57.0	26.0	83.0	0.0	0.0	0.0	0.0	214.0	15.0	0.0	14.0	0.0	124.0	9.0	10.0	0.0	0.0	196.0	10.0	15.0	0.0	0.0	22.0	0.0	0.0	15.0	0.0	18.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__
ASV137	39.0	118.0	0.0	203.0	54.0	0.0	105.0	0.0	41.0	167.0	0.0	0.0	0.0	15.0	0.0	0.0	7.0	0.0	12.0	0.0	0.0	7.0	0.0	26.0	6.0	0.0	0.0	0.0	26.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae
ASV138	0.0	0.0	0.0	43.0	0.0	63.0	0.0	0.0	303.0	0.0	6.0	0.0	0.0	224.0	0.0	9.0	0.0	0.0	117.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	30.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides
ASV139	74.0	0.0	12.0	214.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0	196.0	0.0	0.0	5.0	0.0	126.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	54.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus
